identifier_Id,identifier_fips,identifier_apn,identifier_attomId,address_country,address_countrySubd,address_line1,address_line2,address_locality,address_matchCode,address_oneLine,address_postal1,address_postal2,address_postal3,location_accuracy,location_latitude,location_longitude,location_distance,location_geoid,location_geoIdV4_CO,location_geoIdV4_CS,location_geoIdV4_DB,location_geoIdV4_N4,location_geoIdV4_PL,location_geoIdV4_SB,location_geoIdV4_ZI,vintage_lastModified,vintage_pubDate
1672967,56021,14128006300000,1672967,US,WY,268 LONE TREE CT,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"268 LONE TREE CT, CHEYENNE, WY 82009",82009,9005,H060,Rooftop,41.199376,-105.238293,0.0,"CO56021, CS5690825, DB5601980, RS0005154837, SB0000130742, SB0000130746, SB0000130756, ZI82009",16856031afb1b236f0d628bb802eac71,afb4f4d8de38f997097b0e3a2e7f8081,30c86a3f2f5c848363c435461b716572,8221abd4f4005ae9f6e795e74682318c,,"d6d1d81d2431e3a0d1b8553c6b0dcb5d, 48585caa18b3bdabfd9131935f7694b4, 744f36341a01a573d4ff7c61ea2cc7ed",ac6c213665a7701bd3617ada1ff96513,2025-07-22,2025-07-22
1672968,56021,14128005800000,1672968,US,WY,281 VALLEY VIEW CT,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"281 VALLEY VIEW CT, CHEYENNE, WY 82009",82009,7370,H060,Rooftop,41.197883,-105.233361,0.0,"CO56021, CS5690825, DB5601980, RS0005154837, SB0000130742, SB0000130746, SB0000130756, ZI82009",16856031afb1b236f0d628bb802eac71,afb4f4d8de38f997097b0e3a2e7f8081,30c86a3f2f5c848363c435461b716572,8221abd4f4005ae9f6e795e74682318c,,"d6d1d81d2431e3a0d1b8553c6b0dcb5d, 48585caa18b3bdabfd9131935f7694b4, 744f36341a01a573d4ff7c61ea2cc7ed",ac6c213665a7701bd3617ada1ff96513,2025-07-22,2025-07-22
1672969,56021,14128003900000,1672969,US,WY,1345 CURT GOWDY DR,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"1345 CURT GOWDY DR, CHEYENNE, WY 82009",82009,9006,H060,Rooftop,41.194592,-105.239747,0.0,"CO56021, CS5690825, DB5601980, RS0005154837, SB0000130742, SB0000130746, SB0000130756, ZI82009",16856031afb1b236f0d628bb802eac71,afb4f4d8de38f997097b0e3a2e7f8081,30c86a3f2f5c848363c435461b716572,8221abd4f4005ae9f6e795e74682318c,,"d6d1d81d2431e3a0d1b8553c6b0dcb5d, 48585caa18b3bdabfd9131935f7694b4, 744f36341a01a573d4ff7c61ea2cc7ed",ac6c213665a7701bd3617ada1ff96513,2025-07-22,2025-07-22
1695613,56021,12365001300180,1695613,US,WY,5220 BOWIE DR,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"5220 BOWIE DR, CHEYENNE, WY 82009",82009,4924,C030,Rooftop,41.166667,-104.786855,0.0,"CO56021, CS5690715, DB5601980, PL5613900, RS0000102326, SB0000130743, SB0000130744, SB0000130770, ZI82009",16856031afb1b236f0d628bb802eac71,29392c8fb7766fb633eb98b90048e74f,30c86a3f2f5c848363c435461b716572,e43b630f809ae2cd918a8ed63d15966d,802b98230660b6ebebd36a06ec9e541e,"26c640f6b7160b5a8774e22abe70c51b, 5b88c062457fc7330a81dec74b026e41, 2adc253f6a9750a26911d38c6cd21b9b",ac6c213665a7701bd3617ada1ff96513,2025-07-22,2025-07-22
1695614,56021,12365001100110,1695614,US,WY,5145 KING ARTHUR WAY,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"5145 KING ARTHUR WAY, CHEYENNE, WY 82009",82009,4907,C030,Rooftop,41.166009,-104.789604,0.0,"CO56021, CS5690715, DB5601980, PL5613900, RS0000102326, SB0000130743, SB0000130744, SB0000130770, ZI82009",16856031afb1b236f0d628bb802eac71,29392c8fb7766fb633eb98b90048e74f,30c86a3f2f5c848363c435461b716572,e43b630f809ae2cd918a8ed63d15966d,802b98230660b6ebebd36a06ec9e541e,"5b88c062457fc7330a81dec74b026e41, 26c640f6b7160b5a8774e22abe70c51b, 2adc253f6a9750a26911d38c6cd21b9b",ac6c213665a7701bd3617ada1ff96513,2025-07-22,2025-07-22
1695615,56021,18786000200160,1695615,US,WY,2325 PLAIN VIEW RD,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"2325 PLAIN VIEW RD, CHEYENNE, WY 82009",82009,4436,C048,Rooftop,41.168457,-104.784541,0.0,"CO56021, CS5690715, DB5601980, PL5613900, RS0000102225, SB0000130743, SB0000130744, SB0000130770, ZI82009",16856031afb1b236f0d628bb802eac71,29392c8fb7766fb633eb98b90048e74f,30c86a3f2f5c848363c435461b716572,3ee6d0eb46d4ea8c1cce8b57ce3e6d96,802b98230660b6ebebd36a06ec9e541e,"26c640f6b7160b5a8774e22abe70c51b, 5b88c062457fc7330a81dec74b026e41, 2adc253f6a9750a26911d38c6cd21b9b",ac6c213665a7701bd3617ada1ff96513,2025-07-22,2025-07-22
1695616,56021,12365001400130,1695616,US,WY,5010 POINT BLF,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"5010 POINT BLF, CHEYENNE, WY 82009",82009,5010,C030,Rooftop,41.164923,-104.785940,0.0,"CO56021, CS5690715, DB5601980, PL5613900, RS0000102326, SB0000130743, SB0000130744, SB0000130770, ZI82009",16856031afb1b236f0d628bb802eac71,29392c8fb7766fb633eb98b90048e74f,30c86a3f2f5c848363c435461b716572,e43b630f809ae2cd918a8ed63d15966d,802b98230660b6ebebd36a06ec9e541e,"2adc253f6a9750a26911d38c6cd21b9b, 26c640f6b7160b5a8774e22abe70c51b, 5b88c062457fc7330a81dec74b026e41",ac6c213665a7701bd3617ada1ff96513,2025-07-22,2025-07-22
1695617,56021,11486000800060,1695617,US,WY,104 CLOVER CT,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"104 CLOVER CT, CHEYENNE, WY 82009",82009,5000,C030,Rooftop,41.165184,-104.785036,0.0,"CO56021, CS5690715, DB5601980, PL5613900, RS0000102326, SB0000130743, SB0000130744, SB0000130770, ZI82009",16856031afb1b236f0d628bb802eac71,29392c8fb7766fb633eb98b90048e74f,30c86a3f2f5c848363c435461b716572,e43b630f809ae2cd918a8ed63d15966d,802b98230660b6ebebd36a06ec9e541e,"2adc253f6a9750a26911d38c6cd21b9b, 26c640f6b7160b5a8774e22abe70c51b, 5b88c062457fc7330a81dec74b026e41",ac6c213665a7701bd3617ada1ff96513,2025-07-22,2025-07-22
1695618,56021,18780000200110,1695618,US,WY,2308 PATTISON AVE,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"2308 PATTISON AVE, CHEYENNE, WY 82009",82009,5012,C030,Rooftop,41.168129,-104.785089,0.0,"CO56021, CS5690715, DB5601980, PL5613900, RS0000102225, SB0000130743, SB0000130744, SB0000130770, ZI82009",16856031afb1b236f0d628bb802eac71,29392c8fb7766fb633eb98b90048e74f,30c86a3f2f5c848363c435461b716572,3ee6d0eb46d4ea8c1cce8b57ce3e6d96,802b98230660b6ebebd36a06ec9e541e,"2adc253f6a9750a26911d38c6cd21b9b, 26c640f6b7160b5a8774e22abe70c51b, 5b88c062457fc7330a81dec74b026e41",ac6c213665a7701bd3617ada1ff96513,2025-07-22,2025-07-22
1695619,56021,12364000700090,1695619,US,WY,2312 APACHE ST,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"2312 APACHE ST, CHEYENNE, WY 82009",82009,5030,C030,Rooftop,41.167288,-104.784265,0.0,"CO56021, CS5690715, DB5601980, PL5613900, RS0000102326, SB0000130743, SB0000130744, SB0000130770, ZI82009",16856031afb1b236f0d628bb802eac71,29392c8fb7766fb633eb98b90048e74f,30c86a3f2f5c848363c435461b716572,e43b630f809ae2cd918a8ed63d15966d,802b98230660b6ebebd36a06ec9e541e,"2adc253f6a9750a26911d38c6cd21b9b, 26c640f6b7160b5a8774e22abe70c51b, 5b88c062457fc7330a81dec74b026e41",ac6c213665a7701bd3617ada1ff96513,2025-07-22,2025-07-22
1695620,56021,12365001300040,1695620,US,WY,5201 TEN SLEEP DR,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"5201 TEN SLEEP DR, CHEYENNE, WY 82009",82009,4943,C030,Rooftop,41.166312,-104.787221,0.0,"CO56021, CS5690715, DB5601980, PL5613900, RS0000102326, SB0000130743, SB0000130744, SB0000130770, ZI82009",16856031afb1b236f0d628bb802eac71,29392c8fb7766fb633eb98b90048e74f,30c86a3f2f5c848363c435461b716572,e43b630f809ae2cd918a8ed63d15966d,802b98230660b6ebebd36a06ec9e541e,"2adc253f6a9750a26911d38c6cd21b9b, 26c640f6b7160b5a8774e22abe70c51b, 5b88c062457fc7330a81dec74b026e41",ac6c213665a7701bd3617ada1ff96513,2025-07-22,2025-07-22
1695621,56021,12365001200070,1695621,US,WY,5110 KING ARTHUR WAY,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"5110 KING ARTHUR WAY, CHEYENNE, WY 82009",82009,4909,C030,Rooftop,41.165822,-104.788097,0.0,"CO56021, CS5690715, DB5601980, PL5613900, RS0000102326, SB0000130743, SB0000130744, SB0000130770, ZI82009",16856031afb1b236f0d628bb802eac71,29392c8fb7766fb633eb98b90048e74f,30c86a3f2f5c848363c435461b716572,e43b630f809ae2cd918a8ed63d15966d,802b98230660b6ebebd36a06ec9e541e,"2adc253f6a9750a26911d38c6cd21b9b, 26c640f6b7160b5a8774e22abe70c51b, 5b88c062457fc7330a81dec74b026e41",ac6c213665a7701bd3617ada1ff96513,2025-07-22,2025-07-22
1695622,56021,11485000100050,1695622,US,WY,4958 KING ARTHUR WAY,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"4958 KING ARTHUR WAY, CHEYENNE, WY 82009",82009,5032,C030,Rooftop,41.164199,-104.785106,0.0,"CO56021, CS5690715, DB5601980, PL5613900, SB0000130743, SB0000130744, SB0000130770, ZI82009",16856031afb1b236f0d628bb802eac71,29392c8fb7766fb633eb98b90048e74f,30c86a3f2f5c848363c435461b716572,,802b98230660b6ebebd36a06ec9e541e,"26c640f6b7160b5a8774e22abe70c51b, 5b88c062457fc7330a81dec74b026e41, 2adc253f6a9750a26911d38c6cd21b9b",ac6c213665a7701bd3617ada1ff96513,2025-07-22,2025-07-22
1695623,56021,12364000700110,1695623,US,WY,2304 APACHE ST,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"2304 APACHE ST, CHEYENNE, WY 82009",82009,5030,C030,Rooftop,41.167292,-104.784735,0.0,"CO56021, CS5690715, DB5601980, PL5613900, RS0000102326, SB0000130743, SB0000130744, SB0000130770, ZI82009",16856031afb1b236f0d628bb802eac71,29392c8fb7766fb633eb98b90048e74f,30c86a3f2f5c848363c435461b716572,e43b630f809ae2cd918a8ed63d15966d,802b98230660b6ebebd36a06ec9e541e,"5b88c062457fc7330a81dec74b026e41, 26c640f6b7160b5a8774e22abe70c51b, 2adc253f6a9750a26911d38c6cd21b9b",ac6c213665a7701bd3617ada1ff96513,2025-07-22,2025-07-22
1695624,56021,12367001800050,1695624,US,WY,2125 BRIARWOOD LN,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"2125 BRIARWOOD LN, CHEYENNE, WY 82009",82009,4920,C030,Rooftop,41.163976,-104.788137,0.0,"CO56021, CS5690715, DB5601980, PL5613900, RS0000102326, SB0000130743, SB0000130744, SB0000130770, ZI82009",16856031afb1b236f0d628bb802eac71,29392c8fb7766fb633eb98b90048e74f,30c86a3f2f5c848363c435461b716572,e43b630f809ae2cd918a8ed63d15966d,802b98230660b6ebebd36a06ec9e541e,"5b88c062457fc7330a81dec74b026e41, 26c640f6b7160b5a8774e22abe70c51b, 2adc253f6a9750a26911d38c6cd21b9b",ac6c213665a7701bd3617ada1ff96513,2025-07-22,2025-07-22
1695625,56021,12365001100080,1695625,US,WY,5144 KING ARTHUR WAY,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"5144 KING ARTHUR WAY, CHEYENNE, WY 82009",82009,4906,C030,Rooftop,41.166551,-104.789197,0.0,"CO56021, CS5690715, DB5601980, PL5613900, RS0000102326, SB0000130743, SB0000130744, SB0000130770, ZI82009",16856031afb1b236f0d628bb802eac71,29392c8fb7766fb633eb98b90048e74f,30c86a3f2f5c848363c435461b716572,e43b630f809ae2cd918a8ed63d15966d,802b98230660b6ebebd36a06ec9e541e,"5b88c062457fc7330a81dec74b026e41, 26c640f6b7160b5a8774e22abe70c51b, 2adc253f6a9750a26911d38c6cd21b9b",ac6c213665a7701bd3617ada1ff96513,2025-07-22,2025-07-22
1695626,56021,12365001100090,1695626,US,WY,5148 KING ARTHUR WAY,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"5148 KING ARTHUR WAY, CHEYENNE, WY 82009",82009,4906,C030,Rooftop,41.166559,-104.789582,0.0,"CO56021, CS5690715, DB5601980, PL5613900, RS0000102326, SB0000130743, SB0000130744, SB0000130770, ZI82009",16856031afb1b236f0d628bb802eac71,29392c8fb7766fb633eb98b90048e74f,30c86a3f2f5c848363c435461b716572,e43b630f809ae2cd918a8ed63d15966d,802b98230660b6ebebd36a06ec9e541e,"5b88c062457fc7330a81dec74b026e41, 26c640f6b7160b5a8774e22abe70c51b, 2adc253f6a9750a26911d38c6cd21b9b",ac6c213665a7701bd3617ada1ff96513,2025-07-22,2025-07-22
1695627,56021,11486000800010,1695627,US,WY,94 CLOVER CT,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"94 CLOVER CT, CHEYENNE, WY 82009",82009,5082,C030,Rooftop,41.165165,-104.785445,0.0,"CO56021, CS5690715, DB5601980, PL5613900, RS0000102326, SB0000130743, SB0000130744, SB0000130770, ZI82009",16856031afb1b236f0d628bb802eac71,29392c8fb7766fb633eb98b90048e74f,30c86a3f2f5c848363c435461b716572,e43b630f809ae2cd918a8ed63d15966d,802b98230660b6ebebd36a06ec9e541e,"26c640f6b7160b5a8774e22abe70c51b, 5b88c062457fc7330a81dec74b026e41, 2adc253f6a9750a26911d38c6cd21b9b",ac6c213665a7701bd3617ada1ff96513,2025-07-22,2025-07-22
1695628,56021,12365001200080,1695628,US,WY,5100 TEN SLEEP DR,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"5100 TEN SLEEP DR, CHEYENNE, WY 82009",82009,4939,C030,Rooftop,41.165711,-104.787877,0.0,"CO56021, CS5690715, DB5601980, PL5613900, RS0000102326, SB0000130743, SB0000130744, SB0000130770, ZI82009",16856031afb1b236f0d628bb802eac71,29392c8fb7766fb633eb98b90048e74f,30c86a3f2f5c848363c435461b716572,e43b630f809ae2cd918a8ed63d15966d,802b98230660b6ebebd36a06ec9e541e,"26c640f6b7160b5a8774e22abe70c51b, 2adc253f6a9750a26911d38c6cd21b9b, 5b88c062457fc7330a81dec74b026e41",ac6c213665a7701bd3617ada1ff96513,2025-07-22,2025-07-22
1695629,56021,12365001200100,1695629,US,WY,5120 TEN SLEEP DR,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"5120 TEN SLEEP DR, CHEYENNE, WY 82009",82009,4939,C030,Rooftop,41.166135,-104.787816,0.0,"CO56021, CS5690715, DB5601980, PL5613900, RS0000102326, SB0000130743, SB0000130744, SB0000130770, ZI82009",16856031afb1b236f0d628bb802eac71,29392c8fb7766fb633eb98b90048e74f,30c86a3f2f5c848363c435461b716572,e43b630f809ae2cd918a8ed63d15966d,802b98230660b6ebebd36a06ec9e541e,"26c640f6b7160b5a8774e22abe70c51b, 2adc253f6a9750a26911d38c6cd21b9b, 5b88c062457fc7330a81dec74b026e41",ac6c213665a7701bd3617ada1ff96513,2025-07-22,2025-07-22
1695630,56021,12365001300050,1695630,US,WY,5141 TEN SLEEP DR,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"5141 TEN SLEEP DR, CHEYENNE, WY 82009",82009,4938,C030,Rooftop,41.166133,-104.787224,0.0,"CO56021, CS5690715, DB5601980, PL5613900, RS0000102326, SB0000130743, SB0000130744, SB0000130770, ZI82009",16856031afb1b236f0d628bb802eac71,29392c8fb7766fb633eb98b90048e74f,30c86a3f2f5c848363c435461b716572,e43b630f809ae2cd918a8ed63d15966d,802b98230660b6ebebd36a06ec9e541e,"2adc253f6a9750a26911d38c6cd21b9b, 5b88c062457fc7330a81dec74b026e41, 26c640f6b7160b5a8774e22abe70c51b",ac6c213665a7701bd3617ada1ff96513,2025-07-22,2025-07-22
1695631,56021,12365001300060,1695631,US,WY,5131 TEN SLEEP DR,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"5131 TEN SLEEP DR, CHEYENNE, WY 82009",82009,4938,C030,Rooftop,41.165953,-104.787227,0.0,"CO56021, CS5690715, DB5601980, PL5613900, RS0000102326, SB0000130743, SB0000130744, SB0000130770, ZI82009",16856031afb1b236f0d628bb802eac71,29392c8fb7766fb633eb98b90048e74f,30c86a3f2f5c848363c435461b716572,e43b630f809ae2cd918a8ed63d15966d,802b98230660b6ebebd36a06ec9e541e,"2adc253f6a9750a26911d38c6cd21b9b, 26c640f6b7160b5a8774e22abe70c51b, 5b88c062457fc7330a81dec74b026e41",ac6c213665a7701bd3617ada1ff96513,2025-07-22,2025-07-22
1695632,56021,12365001300070,1695632,US,WY,5121 TEN SLEEP DR,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"5121 TEN SLEEP DR, CHEYENNE, WY 82009",82009,4938,C030,Rooftop,41.165762,-104.787220,0.0,"CO56021, CS5690715, DB5601980, PL5613900, RS0000102326, SB0000130743, SB0000130744, SB0000130770, ZI82009",16856031afb1b236f0d628bb802eac71,29392c8fb7766fb633eb98b90048e74f,30c86a3f2f5c848363c435461b716572,e43b630f809ae2cd918a8ed63d15966d,802b98230660b6ebebd36a06ec9e541e,"2adc253f6a9750a26911d38c6cd21b9b, 26c640f6b7160b5a8774e22abe70c51b, 5b88c062457fc7330a81dec74b026e41",ac6c213665a7701bd3617ada1ff96513,2025-07-22,2025-07-22
1695633,56021,12365001300080,1695633,US,WY,5111 TEN SLEEP DR,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"5111 TEN SLEEP DR, CHEYENNE, WY 82009",82009,4938,C030,Rooftop,41.165592,-104.787273,0.0,"CO56021, CS5690715, DB5601980, PL5613900, RS0000102326, SB0000130743, SB0000130744, SB0000130770, ZI82009",16856031afb1b236f0d628bb802eac71,29392c8fb7766fb633eb98b90048e74f,30c86a3f2f5c848363c435461b716572,e43b630f809ae2cd918a8ed63d15966d,802b98230660b6ebebd36a06ec9e541e,"2adc253f6a9750a26911d38c6cd21b9b, 26c640f6b7160b5a8774e22abe70c51b, 5b88c062457fc7330a81dec74b026e41",ac6c213665a7701bd3617ada1ff96513,2025-07-22,2025-07-22
1695634,56021,12365001300090,1695634,US,WY,5101 TEN SLEEP DR,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"5101 TEN SLEEP DR, CHEYENNE, WY 82009",82009,4938,C030,Rooftop,41.165438,-104.787407,0.0,"CO56021, CS5690715, DB5601980, PL5613900, RS0000102326, SB0000130743, SB0000130744, SB0000130770, ZI82009",16856031afb1b236f0d628bb802eac71,29392c8fb7766fb633eb98b90048e74f,30c86a3f2f5c848363c435461b716572,e43b630f809ae2cd918a8ed63d15966d,802b98230660b6ebebd36a06ec9e541e,"2adc253f6a9750a26911d38c6cd21b9b, 26c640f6b7160b5a8774e22abe70c51b, 5b88c062457fc7330a81dec74b026e41",ac6c213665a7701bd3617ada1ff96513,2025-07-22,2025-07-22
1695635,56021,12365001200110,1695635,US,WY,5200 TEN SLEEP DR,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"5200 TEN SLEEP DR, CHEYENNE, WY 82009",82009,4958,C030,Rooftop,41.166313,-104.787796,0.0,"CO56021, CS5690715, DB5601980, PL5613900, RS0000102326, SB0000130743, SB0000130744, SB0000130770, ZI82009",16856031afb1b236f0d628bb802eac71,29392c8fb7766fb633eb98b90048e74f,30c86a3f2f5c848363c435461b716572,e43b630f809ae2cd918a8ed63d15966d,802b98230660b6ebebd36a06ec9e541e,"2adc253f6a9750a26911d38c6cd21b9b, 26c640f6b7160b5a8774e22abe70c51b, 5b88c062457fc7330a81dec74b026e41",ac6c213665a7701bd3617ada1ff96513,2025-07-22,2025-07-22
1695636,56021,12365001200120,1695636,US,WY,5210 TEN SLEEP DR,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"5210 TEN SLEEP DR, CHEYENNE, WY 82009",82009,4958,C030,Rooftop,41.166491,-104.787802,0.0,"CO56021, CS5690715, DB5601980, PL5613900, RS0000102326, SB0000130743, SB0000130744, SB0000130770, ZI82009",16856031afb1b236f0d628bb802eac71,29392c8fb7766fb633eb98b90048e74f,30c86a3f2f5c848363c435461b716572,e43b630f809ae2cd918a8ed63d15966d,802b98230660b6ebebd36a06ec9e541e,"2adc253f6a9750a26911d38c6cd21b9b, 26c640f6b7160b5a8774e22abe70c51b, 5b88c062457fc7330a81dec74b026e41",ac6c213665a7701bd3617ada1ff96513,2025-07-22,2025-07-22
1695637,56021,12365001200130,1695637,US,WY,5220 TEN SLEEP DR,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"5220 TEN SLEEP DR, CHEYENNE, WY 82009",82009,4958,C030,Rooftop,41.166671,-104.787799,0.0,"CO56021, CS5690715, DB5601980, PL5613900, RS0000102326, SB0000130743, SB0000130744, SB0000130770, ZI82009",16856031afb1b236f0d628bb802eac71,29392c8fb7766fb633eb98b90048e74f,30c86a3f2f5c848363c435461b716572,e43b630f809ae2cd918a8ed63d15966d,802b98230660b6ebebd36a06ec9e541e,"26c640f6b7160b5a8774e22abe70c51b, 2adc253f6a9750a26911d38c6cd21b9b, 5b88c062457fc7330a81dec74b026e41",ac6c213665a7701bd3617ada1ff96513,2025-07-22,2025-07-22
2082662,56021,17513000100160,2082662,US,WY,5011 E VILLA CIR,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"5011 E VILLA CIR, CHEYENNE, WY 82009",82009,4789,C043,Rooftop,41.164411,-104.821272,0.0,"CO56021, CS5690715, DB5601980, PL5613900, RS0000102280, SB0000130742, SB0000130746, SB0000130760, ZI82009",16856031afb1b236f0d628bb802eac71,29392c8fb7766fb633eb98b90048e74f,30c86a3f2f5c848363c435461b716572,c310d1bc663c6f50a1991a207eeb47d6,802b98230660b6ebebd36a06ec9e541e,"744f36341a01a573d4ff7c61ea2cc7ed, 48585caa18b3bdabfd9131935f7694b4, 13e2c61b7838e57ac1998bbff557d090",ac6c213665a7701bd3617ada1ff96513,2025-07-22,2025-07-22
2082663,56021,19490000400040,2082663,US,WY,237 CARROLL AVE,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"237 CARROLL AVE, CHEYENNE, WY 82009",82009,4726,C043,Rooftop,41.164792,-104.824525,0.0,"CO56021, CS5690715, DB5601980, PL5613900, RS0000102271, SB0000130742, SB0000130746, SB0000130760, ZI82009",16856031afb1b236f0d628bb802eac71,29392c8fb7766fb633eb98b90048e74f,30c86a3f2f5c848363c435461b716572,b900a497e645be380705ece5c9ef6a51,802b98230660b6ebebd36a06ec9e541e,"48585caa18b3bdabfd9131935f7694b4, 13e2c61b7838e57ac1998bbff557d090, 744f36341a01a573d4ff7c61ea2cc7ed",ac6c213665a7701bd3617ada1ff96513,2025-07-22,2025-07-22
2082664,56021,18315000300270,2082664,US,WY,5521 TOWNSEND PL,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"5521 TOWNSEND PL, CHEYENNE, WY 82009",82009,3746,C043,Rooftop,41.170500,-104.823204,0.0,"CO56021, CS5690715, DB5601980, PL5613900, RS0000102322, SB0000130742, SB0000130746, SB0000130760, ZI82009",16856031afb1b236f0d628bb802eac71,29392c8fb7766fb633eb98b90048e74f,30c86a3f2f5c848363c435461b716572,dd2f57c9e00bef33e89228b9d9a22c44,802b98230660b6ebebd36a06ec9e541e,"13e2c61b7838e57ac1998bbff557d090, 48585caa18b3bdabfd9131935f7694b4, 744f36341a01a573d4ff7c61ea2cc7ed",ac6c213665a7701bd3617ada1ff96513,2025-07-22,2025-07-22
2082665,56021,19490000300050,2082665,US,WY,127 CARROLL AVE,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"127 CARROLL AVE, CHEYENNE, WY 82009",82009,4728,C043,Rooftop,41.164811,-104.827335,0.0,"CO56021, CS5690715, DB5601980, PL5613900, RS0000102271, SB0000130742, SB0000130746, SB0000130760, ZI82009",16856031afb1b236f0d628bb802eac71,29392c8fb7766fb633eb98b90048e74f,30c86a3f2f5c848363c435461b716572,b900a497e645be380705ece5c9ef6a51,802b98230660b6ebebd36a06ec9e541e,"13e2c61b7838e57ac1998bbff557d090, 48585caa18b3bdabfd9131935f7694b4, 744f36341a01a573d4ff7c61ea2cc7ed",ac6c213665a7701bd3617ada1ff96513,2025-07-22,2025-07-22
2082667,56021,19223000100050,2082667,US,WY,208 LAKESHORE DR,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"208 LAKESHORE DR, CHEYENNE, WY 82009",82009,4006,C046,Rooftop,41.170360,-104.831201,0.0,"CO56021, CS5690715, DB5601980, PL5613900, RS0000102285, SB0000130742, SB0000130746, SB0000130760, ZI82009",16856031afb1b236f0d628bb802eac71,29392c8fb7766fb633eb98b90048e74f,30c86a3f2f5c848363c435461b716572,6f80b2697a12a50a0ccdc60b6c620ac7,802b98230660b6ebebd36a06ec9e541e,"13e2c61b7838e57ac1998bbff557d090, 48585caa18b3bdabfd9131935f7694b4, 744f36341a01a573d4ff7c61ea2cc7ed",ac6c213665a7701bd3617ada1ff96513,2025-07-22,2025-07-22
2082668,56021,17512000300120,2082668,US,WY,5110 REDMOND RD,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"5110 REDMOND RD, CHEYENNE, WY 82009",82009,4739,C043,Rooftop,41.166183,-104.822064,0.0,"CO56021, CS5690715, DB5601980, PL5613900, RS0000102433, SB0000130742, SB0000130746, SB0000130760, ZI82009",16856031afb1b236f0d628bb802eac71,29392c8fb7766fb633eb98b90048e74f,30c86a3f2f5c848363c435461b716572,3916c987105501f25a17014bbc4a60bb,802b98230660b6ebebd36a06ec9e541e,"13e2c61b7838e57ac1998bbff557d090, 48585caa18b3bdabfd9131935f7694b4, 744f36341a01a573d4ff7c61ea2cc7ed",ac6c213665a7701bd3617ada1ff96513,2025-07-22,2025-07-22
2082669,56021,13646000100030,2082669,US,WY,320 MANEWAL DR,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"320 MANEWAL DR, CHEYENNE, WY 82009",82009,4003,C046,Rooftop,41.167914,-104.832455,0.0,"CO56021, CS5690715, DB5601980, PL5613900, RS0005154123, SB0000130742, SB0000130746, SB0000130752, ZI82009",16856031afb1b236f0d628bb802eac71,29392c8fb7766fb633eb98b90048e74f,30c86a3f2f5c848363c435461b716572,3f56c51c577ebd45d8667083de30dbc0,802b98230660b6ebebd36a06ec9e541e,"48585caa18b3bdabfd9131935f7694b4, 32e893e3a9465c871cb0b959a4abeb91, 744f36341a01a573d4ff7c61ea2cc7ed",ac6c213665a7701bd3617ada1ff96513,2025-07-22,2025-07-22
